Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player,tempkey
Off Court,SAC,219,0.457,26.4,60.4,44.0,48.7,6.9,5.1,10.6,103.8,0.478,39.6,73.6,56.0,51.3,7.0,10.5,10.7,112.8,-0.021,-13.2,-13.2,-12.1,-2.6,-0.2,-5.4,-0.1,-9.0,2000,Darrick Martin,Darrick Martin2000
On − Off,SAC,8%,-0.026,-1.4,26.3,10.8,9.6,5.3,-5.1,4.4,-3.8,0.125,-26.3,1.4,-10.8,11.9,0.5,-6.2,6.4,-0.6,-0.151,24.9,24.9,21.8,-2.2,4.9,1.1,-2.0,-3.2,2000,Darrick Martin,Darrick Martin2000
On Court,MIA,421,0.465,27.1,82.9,55.0,61.1,7.8,9.0,12.2,100.9,0.439,17.1,72.9,45.0,48.4,8.0,4.6,12.4,93.6,0.026,10.0,10.0,9.9,12.6,-0.1,4.4,-0.1,7.3,2000,Jamal Mashburn,Jamal Mashburn2000
Off Court,MIA,60,0.331,16.0,66.0,41.0,70.8,12.0,5.8,18.8,72.3,0.379,34.0,84.0,59.0,47.1,6.9,13.8,14.8,95.4,-0.048,-18.0,-18.0,-18.0,23.8,5.1,-8.0,4.0,-23.1,2000,Jamal Mashburn,Jamal Mashburn2000
On − Off,MIA,87%,0.134,11.1,16.9,14.0,-9.7,-4.2,3.2,-6.6,28.6,0.06,-16.9,-11.1,-14.0,1.3,1.1,-9.2,-2.4,-1.8,0.074,28.0,28.0,27.9,-11.2,-5.2,12.4,-4.1,30.4,2000,Jamal Mashburn,Jamal Mashburn2000
On Court,CHH,178,0.461,33.1,72.6,53.4,69.8,8.9,8.5,14.2,106.0,0.476,27.4,66.9,46.6,62.2,7.9,10.3,13.5,104.9,-0.015,5.7,5.7,6.9,7.6,1.0,-1.8,0.7,1.1,2000,Anthony Mason,Anthony Mason2000
Off Court,CHH,18,0.45,31.3,47.1,39.4,76.9,11.8,11.5,18.8,87.5,0.362,52.9,68.8,60.6,60.0,9.4,7.4,20.6,100.0,0.088,-21.7,-21.7,-21.2,16.9,2.4,4.1,-1.8,-12.5,2000,Anthony Mason,Anthony Mason2000
On − Off,CHH,91%,0.011,1.8,25.5,14.0,-7.1,-2.9,-3.0,-4.6,18.5,0.114,-25.5,-1.9,-14.0,2.2,-1.5,2.9,-7.1,4.9,-0.103,27.4,27.4,28.1,-9.3,-1.4,-5.9,2.5,13.6,2000,Anthony Mason,Anthony Mason2000
On Court,SEA,26,0.526,39.1,66.7,53.2,57.9,14.3,2.9,21.7,108.7,0.512,33.3,60.9,46.8,65.0,13.0,2.9,18.4,108.2,0.013,5.8,5.8,6.4,-7.1,1.2,-0.1,3.4,0.5,2000,Jelani McCoy,Jelani McCoy2000
Off Court,SEA,213,0.476,27.5,72.6,48.9,56.8,8.6,5.6,12.4,105.1,0.507,27.4,72.5,51.1,70.6,8.8,9.9,15.4,106.1,-0.031,0.0,0.0,-2.2,-13.9,-0.2,-4.3,-3.1,-1.0,2000,Jelani McCoy,Jelani McCoy2000
On − Off,SEA,11%,0.05,11.6,-5.9,4.3,1.1,5.7,-2.7,9.3,3.6,0.005,5.9,-11.6,-4.3,-5.6,4.2,-7.0,3.0,2.1,0.044,5.8,5.8,8.6,6.8,1.4,4.2,6.5,1.5,2000,Jelani McCoy,Jelani McCoy2000
On Court,TOR,111,0.399,32.0,78.1,54.6,69.2,7.7,7.2,14.5,94.7,0.47,21.9,68.0,45.4,36.1,8.7,8.6,12.6,101.9,-0.07,10.1,10.1,9.2,33.1,-1.0,-1.4,1.9,-7.2,2000,Tracy McGrady,Tracy McGrady2000
Off Court,TOR,33,0.417,25.9,87.5,48.8,66.7,19.3,10.7,13.6,93.2,0.597,12.5,74.1,51.2,52.6,10.2,8.6,31.6,91.2,-0.181,13.4,13.4,-2.3,14.0,9.1,2.1,-18.0,2.0,2000,Tracy McGrady,Tracy McGrady2000
On − Off,TOR,77%,-0.018,6.1,-9.4,5.8,2.5,-11.6,-3.5,0.9,1.5,-0.127,9.4,-6.1,-5.8,-16.5,-1.5,0.0,-19.0,10.7,0.111,-3.3,-3.3,11.5,19.1,-10.1,-3.5,19.9,-9.2,2000,Tracy McGrady,Tracy McGrady2000
On Court,IND,350,0.483,27.3,73.6,51.0,56.5,6.0,6.2,11.3,108.3,0.453,26.4,72.7,49.0,54.9,6.3,8.4,10.9,102.7,0.029,0.9,0.9,2.0,1.6,-0.2,-2.2,0.4,5.6,2000,Derrick McKey,Derrick McKey2000
Off Court,IND,753,0.491,24.1,72.7,48.8,58.9,6.0,7.0,10.2,109.0,0.493,27.3,75.9,51.2,53.0,7.1,7.0,11.1,106.5,-0.002,-3.2,-3.2,-2.3,5.9,-1.1,0.0,-0.9,2.5,2000,Derrick McKey,Derrick McKey2000
On − Off,IND,32%,-0.008,3.2,0.9,2.2,-2.4,0.0,-0.8,1.1,-0.7,-0.04,-0.9,-3.2,-2.2,1.9,-0.8,1.4,-0.2,-3.8,0.031,4.1,4.1,4.3,-4.3,0.9,-2.2,1.3,3.1,2000,Derrick McKey,Derrick McKey2000
On Court,PHI,329,0.464,33.1,74.9,54.1,52.9,7.3,8.1,12.9,105.7,0.475,25.1,66.9,45.9,62.7,8.6,8.4,12.1,103.9,-0.011,8.0,8.0,8.2,-9.8,-1.3,-0.3,0.7,1.8,2000,Aaron McKie,Aaron McKie2000
Off Court,PHI,153,0.426,27.5,66.1,44.1,62.5,7.4,6.4,12.7,97.2,0.524,33.9,72.5,55.9,74.8,7.0,10.2,14.5,116.4,-0.098,-6.4,-6.4,-11.9,-12.3,0.4,-3.8,-1.8,-19.2,2000,Aaron McKie,Aaron McKie2000
On − Off,PHI,68%,0.038,5.6,8.8,10.0,-9.6,-0.1,1.7,0.2,8.5,-0.049,-8.8,-5.6,-10.0,-12.1,1.6,-1.8,-2.4,-12.5,0.087,14.4,14.4,20.1,2.5,-1.7,3.5,2.5,21.0,2000,Aaron McKie,Aaron McKie2000
On Court,CHH,62,0.444,42.0,59.6,51.4,67.6,10.7,11.4,16.8,106.5,0.444,40.4,58.0,48.6,56.1,9.3,10.1,18.8,105.4,-0.001,1.6,1.6,2.8,11.5,1.4,1.2,-1.9,1.2,2000,Brad Miller,Brad Miller2000
Off Court,CHH,134,0.467,28.9,75.2,52.4,71.7,8.5,7.7,13.6,103.3,0.475,24.8,71.1,47.6,64.6,7.4,9.9,12.1,104.0,-0.008,4.2,4.2,4.8,7.2,1.1,-2.2,1.5,-0.7,2000,Brad Miller,Brad Miller2000
On − Off,CHH,32%,-0.023,13.1,-15.6,-1.0,-4.1,2.2,3.7,3.2,3.2,-0.031,15.6,-13.1,1.0,-8.5,1.9,0.2,6.7,1.4,0.007,-2.6,-2.6,-2.0,4.3,0.3,3.4,-3.4,1.9,2000,Brad Miller,Brad Miller2000
On Court,PHO,37,0.385,22.5,59.5,40.3,69.6,9.9,6.8,11.5,83.3,0.482,40.5,77.5,59.7,44.0,5.1,11.8,15.5,112.7,-0.098,-18.0,-18.0,-19.5,25.6,4.7,-4.9,-4.0,-29.3,2000,Oliver Miller,Oliver Miller2000
Off Court,PHO,393,0.44,31.2,69.8,50.4,62.2,8.8,9.8,14.7,96.6,0.432,30.2,68.8,49.6,55.0,9.4,10.4,13.3,98.3,0.008,1.0,1.0,0.8,7.3,-0.6,-0.6,1.4,-1.6,2000,Oliver Miller,Oliver Miller2000
On − Off,PHO,9%,-0.055,-8.7,-10.3,-10.1,7.4,1.1,-3.0,-3.2,-13.3,0.05,10.3,8.7,10.1,-11.0,-4.3,1.4,2.2,14.4,-0.106,-19.0,-19.0,-20.3,18.3,5.3,-4.3,-5.4,-27.7,2000,Oliver Miller,Oliver Miller2000
On Court,IND,890,0.502,25.7,72.1,49.5,59.6,5.5,6.9,9.8,112.2,0.482,27.9,74.3,50.5,53.1,6.5,6.7,10.9,106.1,0.02,-2.2,-2.2,-1.1,6.5,-1.0,0.3,-1.1,6.1,2000,Reggie Miller,Reggie Miller2000
Off Court,IND,213,0.426,23.0,76.7,49.7,50.8,7.9,5.8,13.5,94.8,0.475,23.3,77.0,50.3,55.4,8.1,10.6,11.5,102.2,-0.048,-0.2,-0.2,-0.5,-4.6,-0.2,-4.8,2.0,-7.3,2000,Reggie Miller,Reggie Miller2000
On − Off,IND,81%,0.076,2.7,-4.6,-0.2,8.8,-2.4,1.1,-3.7,17.4,0.007,4.6,-2.7,0.2,-2.3,-1.6,-3.9,-0.6,3.9,0.068,-2.0,-2.0,-0.6,11.1,-0.8,5.1,-3.1,13.4,2000,Reggie Miller,Reggie Miller2000
On Court,DET,77,0.5,1.8,72.7,36.6,51.0,5.1,0.9,15.4,90.2,0.56,27.3,98.2,63.4,64.6,9.8,10.1,10.3,116.9,-0.06,-25.5,-25.5,-26.8,-13.6,-4.6,-9.2,5.1,-26.7,2000,Terry Mills,Terry Mills2000
Off Court,DET,67,0.365,28.3,81.8,53.9,54.3,9.0,5.4,15.5,85.3,0.445,18.2,71.7,46.1,57.9,10.9,15.5,16.4,91.0,-0.08,10.2,10.2,7.8,-3.6,-1.8,-10.1,-0.9,-5.7,2000,Terry Mills,Terry Mills2000
On − Off,DET,53%,0.135,-26.5,-9.1,-17.3,-3.3,-3.9,-4.5,-0.1,4.9,0.115,9.1,26.5,17.3,6.7,-1.1,-5.4,-6.1,25.9,0.02,-35.7,-35.7,-34.6,-10.0,-2.8,0.9,6.0,-21.0,2000,Terry Mills,Terry Mills2000
On Court,MIN,68,0.529,39.1,68.8,54.3,67.3,7.6,8.3,11.7,117.1,0.418,31.3,60.9,45.7,54.1,7.2,2.4,13.6,95.8,0.111,7.9,7.9,8.5,13.3,0.4,6.0,-1.8,21.4,2000,Sam Mitchell,Sam Mitchell2000
Off Court,MIN,123,0.436,22.8,76.7,47.6,69.4,6.8,6.5,12.3,92.5,0.505,23.3,77.2,52.4,65.9,5.7,7.1,11.9,107.8,-0.07,-0.5,-0.5,-4.8,3.5,1.1,-0.6,0.4,-15.2,2000,Sam Mitchell,Sam Mitchell2000
On − Off,MIN,35%,0.093,16.3,-7.9,6.7,-2.1,0.8,1.8,-0.6,24.6,-0.087,8.0,-16.3,-6.7,-11.8,1.5,-4.7,1.7,-12.0,0.181,8.4,8.4,13.3,9.8,-0.7,6.6,-2.2,36.6,2000,Sam Mitchell,Sam Mitchell2000
On Court,DET,5,0.2,0.0,100.0,44.4,0.0,10.0,0.0,36.4,36.4,0.5,0.0,100.0,55.6,66.7,18.2,20.0,10.0,90.0,-0.3,0.0,0.0,-11.1,-66.7,-8.2,-20.0,26.4,-53.6,2000,Eric Montross,Eric Montross2000
Off Court,DET,138,0.441,16.1,76.4,45.4,53.0,6.9,2.9,14.6,90.0,0.512,23.6,83.9,54.6,62.0,10.0,12.5,13.3,105.2,-0.071,-7.5,-7.5,-9.2,-9.0,-3.1,-9.6,1.3,-15.2,2000,Eric Montross,Eric Montross2000
On − Off,DET,4%,-0.241,-16.1,23.6,-1.0,-53.0,3.1,-2.9,21.8,-53.6,-0.012,-23.6,16.1,1.0,4.7,8.2,7.5,-3.3,-15.2,-0.229,7.5,7.5,-1.9,-57.7,-5.1,-10.4,25.1,-38.4,2000,Eric Montross,Eric Montross2000
On Court,DET,41,0.377,36.4,71.9,53.8,59.1,5.4,5.9,16.9,92.2,0.484,28.1,63.6,46.2,58.6,9.1,15.7,16.2,98.6,-0.107,8.2,8.2,7.7,0.5,-3.7,-9.8,0.7,-6.4,2000,Mikki Moore,Mikki Moore2000
Off Court,DET,102,0.459,7.1,79.5,42.0,50.0,7.6,1.5,14.9,86.2,0.523,20.5,92.9,58.0,63.5,10.8,11.5,12.0,107.1,-0.064,-13.4,-13.4,-16.0,-13.5,-3.2,-9.9,2.9,-20.9,2000,Mikki Moore,Mikki Moore2000
On − Off,DET,29%,-0.082,29.3,-7.6,11.8,9.1,-2.2,4.4,2.0,6.0,-0.039,7.6,-29.3,-11.8,-4.9,-1.7,4.2,4.2,-8.5,-0.043,21.6,21.6,23.7,14.0,-0.5,0.1,-2.2,14.5,2000,Mikki Moore,Mikki Moore2000
On Court,MIA,373,0.446,27.5,80.9,54.1,63.6,7.8,9.1,12.9,98.2,0.438,19.1,72.5,45.9,46.8,7.8,4.6,12.0,94.7,0.008,8.4,8.4,8.1,16.8,0.0,4.5,0.8,3.4,2000,Alonzo Mourning,Alonzo Mourning2000
Off Court,MIA,109,0.469,18.5,80.7,50.0,55.7,10.3,6.4,13.5,95.5,0.407,19.3,81.5,50.0,54.4,8.0,9.2,14.9,90.8,0.062,-0.8,-0.8,0.0,1.3,2.3,-2.8,-1.4,4.7,2000,Alonzo Mourning,Alonzo Mourning2000
On − Off,MIA,77%,-0.023,9.0,0.2,4.1,7.9,-2.5,2.7,-0.6,2.7,0.031,-0.2,-9.0,-4.1,-7.6,-0.2,-4.6,-2.9,3.9,-0.054,9.2,9.2,8.1,15.5,-2.3,7.3,2.2,-1.3,2000,Alonzo Mourning,Alonzo Mourning2000
On Court,IND,89,0.433,26.2,76.6,50.3,37.7,8.7,6.6,11.9,100.0,0.413,23.4,73.8,49.7,50.0,7.9,7.8,13.3,91.3,0.02,2.8,2.8,0.6,-12.3,0.8,-1.3,-1.4,8.7,2000,Chris Mullin,Chris Mullin2000
Off Court,IND,1014,0.493,25.0,72.7,49.4,59.9,5.8,6.7,10.4,109.7,0.487,27.3,75.0,50.6,53.8,6.8,7.3,10.8,106.6,0.007,-2.3,-2.3,-1.1,6.1,-1.0,-0.6,-0.4,3.1,2000,Chris Mullin,Chris Mullin2000
On − Off,IND,8%,-0.06,1.2,3.9,0.9,-22.2,2.9,-0.1,1.5,-9.7,-0.074,-3.9,-1.2,-0.9,-3.8,1.1,0.5,2.5,-15.3,0.013,5.1,5.1,1.7,-18.4,1.8,-0.7,-1.0,5.6,2000,Chris Mullin,Chris Mullin2000
On Court,MIN,124,0.477,25.0,70.2,47.4,68.5,7.4,7.4,13.3,97.7,0.461,29.8,75.0,52.6,59.0,7.8,5.0,13.4,102.3,0.016,-4.8,-4.8,-5.3,9.4,-0.4,2.4,-0.1,-4.6,2000,Rasho NesteroviÄ,Rasho NesteroviÄ2000
Off Court,MIN,66,0.449,33.3,82.5,54.9,68.9,6.6,6.3,9.9,105.8,0.505,17.5,66.7,45.1,69.0,3.3,6.9,10.7,105.8,-0.057,15.8,15.8,9.9,-0.2,3.3,-0.5,-0.8,0.0,2000,Rasho NesteroviÄ,Rasho NesteroviÄ2000
On − Off,MIN,65%,0.028,-8.3,-12.3,-7.5,-0.4,0.8,1.1,3.4,-8.1,-0.044,12.3,8.3,7.5,-10.0,4.5,-1.9,2.7,-3.5,0.073,-20.6,-20.6,-15.2,9.6,-3.7,2.9,0.7,-4.6,2000,Rasho NesteroviÄ,Rasho NesteroviÄ2000
On Court,POR,38,0.483,21.2,73.5,47.8,61.5,9.2,7.1,8.6,112.9,0.433,26.5,78.8,52.2,50.0,2.9,12.5,13.2,102.6,0.049,-5.3,-5.3,-4.5,11.5,6.4,-5.4,-4.6,10.2,2000,Jermaine O'Neal,Jermaine O'Neal2000
Off Court,POR,726,0.481,26.1,75.0,50.7,59.2,8.4,6.5,12.0,106.8,0.48,25.0,73.9,49.3,70.7,6.6,9.0,13.6,100.3,0.001,1.2,1.2,1.3,-11.5,1.8,-2.5,-1.6,6.5,2000,Jermaine O'Neal,Jermaine O'Neal2000
On − Off,POR,5%,0.002,-4.9,-1.5,-2.9,2.3,0.8,0.6,-3.4,6.1,-0.047,1.5,4.9,2.9,-20.7,-3.7,3.5,-0.4,2.3,0.048,-6.5,-6.5,-5.8,23.0,4.6,-2.9,-3.0,3.7,2000,Jermaine O'Neal,Jermaine O'Neal2000
On Court,LAL,998,0.506,30.6,74.5,52.0,58.7,7.0,9.9,11.6,110.3,0.475,25.5,69.4,48.0,55.7,7.2,5.6,11.5,105.6,0.032,5.1,5.1,4.1,3.0,-0.1,4.3,0.1,4.7,2000,Shaquille O'Neal,Shaquille O'Neal2000
Off Court,LAL,107,0.42,30.3,66.3,47.0,55.1,8.3,10.4,14.9,96.4,0.494,33.7,69.7,53.0,53.2,9.9,6.8,12.1,114.6,-0.074,-3.4,-3.4,-5.9,1.9,-1.6,3.6,2.8,-18.2,2000,Shaquille O'Neal,Shaquille O'Neal2000
On − Off,LAL,90%,0.086,0.3,8.2,5.0,3.6,-1.3,-0.5,-3.3,13.9,-0.019,-8.2,-0.3,-5.0,2.5,-2.7,-1.2,-0.6,-9.0,0.106,8.5,8.5,10.0,1.1,1.5,0.7,-2.7,22.9,2000,Shaquille O'Neal,Shaquille O'Neal2000
On Court,TOR,110,0.41,30.0,78.7,53.6,73.8,9.7,7.6,14.1,95.1,0.466,21.3,70.0,46.4,38.2,8.7,10.4,14.6,97.1,-0.055,8.7,8.7,7.2,35.6,1.0,-2.8,-0.5,-1.9,2000,Charles Oakley,Charles Oakley2000
Off Court,TOR,33,0.378,33.3,83.3,53.3,50.0,12.1,8.6,15.0,91.7,0.598,16.7,66.7,46.7,43.5,10.0,2.5,24.1,108.6,-0.22,16.7,16.7,6.7,6.5,2.1,6.1,-9.1,-17.0,2000,Charles Oakley,Charles Oakley2000
On − Off,TOR,77%,0.032,-3.3,-4.6,0.3,23.8,-2.4,-1.0,-0.9,3.4,-0.132,4.6,3.3,-0.3,-5.3,-1.3,7.9,-9.5,-11.5,0.165,-8.0,-8.0,0.5,29.1,-1.1,-8.9,8.6,15.1,2000,Charles Oakley,Charles Oakley2000
On Court,PHI,62,0.441,26.7,76.9,50.0,69.8,4.2,9.0,12.0,103.4,0.495,23.1,73.3,50.0,54.3,6.8,7.4,10.0,114.2,-0.054,3.6,3.6,0.0,15.4,-2.7,1.6,2.0,-10.7,2000,Kevin Ollie,Kevin Ollie2000
Off Court,PHI,420,0.453,31.9,71.8,51.1,53.8,7.8,7.4,12.9,103.0,0.489,28.2,68.1,48.9,68.4,8.3,9.2,13.3,106.6,-0.035,3.7,3.7,2.2,-14.6,-0.5,-1.8,-0.4,-3.6,2000,Kevin Ollie,Kevin Ollie2000
On − Off,PHI,13%,-0.012,-5.2,5.1,-1.1,16.0,-3.6,1.6,-0.9,0.4,0.006,-5.1,5.2,1.1,-14.1,-1.5,-1.8,-3.3,7.6,-0.019,-0.1,-0.1,-2.2,30.0,-2.2,3.4,2.4,-7.1,2000,Kevin Ollie,Kevin Ollie2000
On Court,UTA,171,0.443,27.0,76.6,52.6,63.5,8.0,11.8,18.2,95.5,0.473,23.4,73.0,47.4,59.7,11.3,6.9,13.6,104.6,-0.03,3.6,3.6,5.2,3.8,-3.3,4.9,4.6,-9.1,2000,Greg Ostertag,Greg Ostertag2000
Off Court,UTA,306,0.492,26.0,69.4,48.4,74.9,7.8,7.2,13.1,102.7,0.489,30.6,74.0,51.6,60.8,8.4,5.7,13.3,108.0,0.003,-4.6,-4.6,-3.2,14.1,-0.6,1.5,-0.1,-5.3,2000,Greg Ostertag,Greg Ostertag2000
On − Off,UTA,36%,-0.049,1.0,7.2,4.2,-11.4,0.2,4.6,5.1,-7.2,-0.016,-7.2,-1.0,-4.2,-1.1,2.9,1.2,0.3,-3.4,-0.033,8.2,8.2,8.4,-10.3,-2.7,3.4,4.7,-3.8,2000,Greg Ostertag,Greg Ostertag2000
On Court,UTA,57,0.484,29.4,70.6,50.0,65.9,4.7,9.0,17.4,97.2,0.528,29.4,70.6,50.0,54.8,11.9,5.4,13.1,118.7,-0.044,0.0,0.0,0.0,11.1,-7.3,3.5,4.3,-21.4,2000,Scott Padgett,Scott Padgett2000
Off Court,UTA,421,0.473,26.0,72.3,50.0,72.1,8.4,8.9,14.7,100.4,0.477,27.7,74.0,50.0,61.2,9.2,6.2,13.4,105.1,-0.004,-1.7,-1.7,0.0,10.8,-0.8,2.7,1.3,-4.7,2000,Scott Padgett,Scott Padgett2000
On − Off,UTA,12%,0.011,3.4,-1.7,0.0,-6.2,-3.7,0.1,2.7,-3.2,0.051,1.7,-3.4,0.0,-6.4,2.7,-0.8,-0.3,13.6,-0.04,1.7,1.7,0.0,0.3,-6.5,0.8,3.0,-16.7,2000,Scott Padgett,Scott Padgett2000
On Court,SEA,84,0.534,29.7,76.3,55.0,58.2,11.0,5.0,12.3,114.3,0.46,23.7,70.3,45.0,68.9,6.5,9.7,14.8,94.2,0.073,6.0,6.0,10.0,-10.6,4.5,-4.8,-2.5,20.1,2000,Ruben Patterson,Ruben Patterson2000
Off Court,SEA,155,0.455,28.3,69.1,46.5,56.1,8.3,5.6,13.9,100.7,0.535,30.9,71.7,53.5,70.6,10.8,8.9,16.3,112.8,-0.08,-2.6,-2.6,-6.9,-14.5,-2.5,-3.3,-2.4,-12.1,2000,Ruben Patterson,Ruben Patterson2000
On − Off,SEA,35%,0.079,1.4,7.2,8.5,2.1,2.7,-0.6,-1.6,13.6,-0.075,-7.2,-1.4,-8.5,-1.7,-4.3,0.8,-1.5,-18.6,0.153,8.6,8.6,16.9,3.9,7.0,-1.5,-0.1,32.2,2000,Ruben Patterson,Ruben Patterson2000
On Court,SEA,220,0.484,29.3,70.5,49.1,57.1,8.4,5.0,13.9,105.0,0.514,29.5,70.7,50.9,69.4,9.7,9.0,15.0,109.1,-0.03,-0.2,-0.2,-1.8,-12.3,-1.3,-4.0,-1.1,-4.2,2000,Gary Payton,Gary Payton2000
Off Court,SEA,19,0.455,22.2,87.5,52.9,53.8,18.4,9.5,7.7,110.3,0.426,12.5,77.8,47.1,80.0,5.1,11.1,23.7,76.3,0.029,9.7,9.7,5.9,-26.2,13.3,-1.6,-16.0,33.9,2000,Gary Payton,Gary Payton2000
On − Off,SEA,92%,0.029,7.1,-17.0,-3.8,3.3,-10.0,-4.5,6.2,-5.3,0.088,17.0,-7.1,3.8,-10.6,4.6,-2.1,-8.7,32.8,-0.059,-9.9,-9.9,-7.7,13.9,-14.6,-2.4,14.9,-38.1,2000,Gary Payton,Gary Payton2000
On Court,MIN,90,0.489,34.3,71.6,53.0,70.3,6.3,9.0,12.3,109.0,0.41,28.4,65.7,47.0,57.1,6.5,4.4,12.5,95.6,0.079,6.0,6.0,6.0,13.2,-0.2,4.6,-0.2,13.4,2000,Anthony Peeler,Anthony Peeler2000
Off Court,MIN,101,0.449,22.5,76.1,46.9,67.1,7.9,5.6,12.0,93.5,0.533,23.9,77.5,53.1,65.8,6.0,6.5,12.4,110.7,-0.083,-1.4,-1.4,-6.1,1.3,1.9,-0.9,-0.5,-17.3,2000,Anthony Peeler,Anthony Peeler2000
On − Off,MIN,47%,0.04,11.8,-4.5,6.1,3.2,-1.6,3.4,0.3,15.5,-0.123,4.5,-11.8,-6.1,-8.7,0.5,-2.1,0.1,-15.1,0.162,7.4,7.4,12.1,11.9,-2.1,5.5,0.3,30.7,2000,Anthony Peeler,Anthony Peeler2000
On Court,IND,416,0.483,24.9,75.4,50.4,52.3,7.6,6.0,10.4,111.0,0.458,24.6,75.1,49.6,52.7,5.8,9.1,12.7,99.1,0.024,0.3,0.3,0.9,-0.3,1.7,-3.2,-2.3,11.9,2000,Sam Perkins,Sam Perkins2000
Off Court,IND,688,0.492,25.3,71.6,49.0,61.4,5.1,7.1,10.7,107.5,0.493,28.4,74.7,51.0,54.0,7.4,6.5,10.0,109.0,-0.002,-3.1,-3.1,-2.0,7.4,-2.4,0.6,0.6,-1.5,2000,Sam Perkins,Sam Perkins2000
On − Off,IND,38%,-0.009,-0.4,3.8,1.4,-9.1,2.5,-1.1,-0.3,3.5,-0.035,-3.8,0.4,-1.4,-1.3,-1.6,2.6,2.7,-9.9,0.026,3.4,3.4,2.9,-7.7,4.1,-3.8,-2.9,13.4,2000,Sam Perkins,Sam Perkins2000
On Court,SEA,1,0.25,0.0,100.0,40.0,0.0,0.0,,0.0,80.0,,0.0,100.0,60.0,,0.0,0.0,50.0,50.0,,0.0,0.0,-20.0,,0.0,,-50.0,30.0,2000,Chuck Person,Chuck Person2000
Off Court,SEA,238,0.484,29.1,71.6,49.5,57.2,9.3,5.3,13.5,105.7,0.508,28.4,70.9,50.5,70.0,9.4,9.3,15.6,106.6,-0.024,0.7,0.7,-1.0,-12.8,-0.1,-3.9,-2.1,-0.8,2000,Chuck Person,Chuck Person2000
On − Off,SEA,0%,-0.234,-29.1,28.4,-9.5,-57.2,-9.3,-5.3,-13.5,-25.7,-0.508,-28.4,29.1,9.5,-70.0,-9.4,-9.3,34.4,-56.6,0.024,-0.7,-0.7,-19.0,12.8,0.1,3.9,-47.9,30.8,2000,Chuck Person,Chuck Person2000
On Court,POR,613,0.487,26.3,75.5,50.7,57.6,8.6,5.5,11.3,108.8,0.48,24.5,73.7,49.3,71.3,6.5,8.7,14.0,100.2,0.008,1.8,1.8,1.5,-13.7,2.2,-3.2,-2.7,8.6,2000,Scottie Pippen,Scottie Pippen2000
Off Court,POR,151,0.451,24.2,73.1,49.6,67.8,7.6,10.7,14.2,100.0,0.47,26.9,75.8,50.4,63.4,6.4,11.2,12.0,101.4,-0.019,-2.8,-2.8,-0.8,4.4,1.2,-0.5,2.3,-1.4,2000,Scottie Pippen,Scottie Pippen2000
On − Off,POR,80%,0.036,2.1,2.4,1.1,-10.2,1.0,-5.2,-2.9,8.8,0.01,-2.4,-2.1,-1.1,7.9,0.1,-2.5,2.0,-1.2,0.027,4.6,4.6,2.3,-18.1,1.0,-2.7,-5.0,10.0,2000,Scottie Pippen,Scottie Pippen2000
On Court,SAC,70,0.459,28.1,56.9,43.4,48.1,4.5,3.4,12.1,100.0,0.5,43.1,71.9,56.6,57.1,9.3,13.5,7.6,130.3,-0.041,-14.9,-14.9,-13.2,-9.1,-4.7,-10.2,4.6,-30.3,2000,Scot Pollard,Scot Pollard2000
Off Court,SAC,169,0.454,25.6,64.2,45.2,50.0,8.5,5.3,10.4,104.9,0.483,35.8,74.4,54.8,50.3,6.1,8.6,12.7,105.7,-0.029,-10.1,-10.1,-9.5,-0.3,2.3,-3.3,-2.3,-0.8,2000,Scot Pollard,Scot Pollard2000
On − Off,SAC,29%,0.005,2.5,-7.3,-1.8,-1.9,-4.0,-1.9,1.7,-4.9,0.017,7.3,-2.5,1.8,6.8,3.2,4.9,-5.1,24.6,-0.012,-4.8,-4.8,-3.7,-8.8,-7.0,-6.9,6.9,-29.5,2000,Scot Pollard,Scot Pollard2000
On Court,UTA,258,0.515,26.4,70.3,49.8,75.5,7.4,7.8,13.0,107.2,0.493,29.7,73.6,50.2,61.0,8.0,5.4,12.2,110.7,0.022,-3.3,-3.3,-0.5,14.5,-0.6,2.5,0.8,-3.5,2000,Olden Polynice,Olden Polynice2000
Off Court,UTA,219,0.426,26.4,74.1,50.3,64.9,8.5,10.2,17.3,92.2,0.471,25.9,73.6,49.7,59.7,11.1,7.1,14.7,102.4,-0.045,0.5,0.5,0.5,5.2,-2.7,3.1,2.5,-10.2,2000,Olden Polynice,Olden Polynice2000
On − Off,UTA,54%,0.089,0.0,-3.8,-0.5,10.6,-1.1,-2.4,-4.3,15.0,0.022,3.8,0.0,0.5,1.3,-3.1,-1.7,-2.5,8.3,0.067,-3.8,-3.8,-1.0,9.3,2.1,-0.6,-1.7,6.7,2000,Olden Polynice,Olden Polynice2000
On Court,SAS,88,0.43,27.7,72.2,48.4,48.3,12.1,10.1,15.3,94.9,0.479,27.8,72.3,51.6,67.2,9.7,12.7,20.2,94.8,-0.049,-0.1,-0.1,-3.2,-18.9,2.5,-2.6,-4.9,0.1,2000,Terry Porter,Terry Porter2000
