Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player,tempkey
On − Off,HOU,26%,0.026,-4.4,-2.6,-3.1,-0.1,-0.7,-1.2,0.5,0.5,0.023,2.6,4.4,3.1,-4.0,-0.3,0.2,-0.1,5.2,0.003,-7.1,-7.1,-6.3,3.9,-0.3,-1.5,0.6,-4.8,1997,Matt Bullard,Matt Bullard1997
On Court,CHH,477,.520,33.6,68.4,52.1,69.0,8.1,6.0,16.8,110.1,.454,31.6,66.4,47.9,54.1,8.8,7.7,16.2,99.2,+.066,+2.0,+2.0,+4.2,+14.9,-0.7,-1.8,+0.6,+10.8,1997,Scott Burrell,Scott Burrell1997
Off Court,CHH,3460,.517,28.2,68.0,48.6,67.5,8.0,6.7,13.6,110.6,.502,32.0,71.8,51.4,58.9,7.1,6.6,14.4,108.0,+.015,-3.8,-3.8,-2.8,+8.6,+1.0,+0.1,-0.8,+2.6,1997,Scott Burrell,Scott Burrell1997
On − Off,CHH,12%,+.003,+5.4,+0.4,+3.5,+1.5,+0.1,-0.7,+3.2,-0.5,-.048,-0.4,-5.4,-3.5,-4.8,+1.7,+1.1,+1.8,-8.8,+.051,+5.8,+5.8,+7.0,+6.3,-1.7,-1.9,+1.4,+8.2,1997,Scott Burrell,Scott Burrell1997
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1997,Scott Burrell,Scott Burrell1997
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1997,Scott Burrell,Scott Burrell1997
On Court,GSW,456,.476,34.0,73.4,52.6,56.0,6.2,6.5,16.5,102.5,.510,26.6,66.0,47.4,62.8,11.1,5.8,13.0,109.8,-.034,+7.5,+7.5,+5.2,-6.9,-4.9,+0.7,+3.5,-7.3,1997,Scott Burrell,Scott Burrell1997
Off Court,GSW,3500,.496,32.1,66.5,49.5,61.5,8.2,6.9,16.6,105.3,.519,33.5,67.9,50.5,68.1,10.6,7.6,15.1,111.6,-.024,-1.3,-1.3,-1.0,-6.6,-2.4,-0.7,+1.6,-6.3,1997,Scott Burrell,Scott Burrell1997
On − Off,GSW,12%,-.020,+1.9,+6.9,+3.1,-5.5,-2.0,-0.4,-0.1,-2.8,-.009,-6.9,-1.9,-3.1,-5.3,+0.5,-1.8,-2.1,-1.8,-.010,+8.8,+8.8,+6.2,-0.3,-2.5,+1.4,+1.9,-1.0,1997,Scott Burrell,Scott Burrell1997
On Court,CHH,477,.520,33.6,68.4,52.1,69.0,8.1,6.0,16.8,110.1,.454,31.6,66.4,47.9,54.1,8.8,7.7,16.2,99.2,+.066,+2.0,+2.0,+4.2,+14.9,-0.7,-1.8,+0.6,+10.8,1997,Scott Burrell,Scott Burrell1997
Off Court,CHH,3460,.517,28.2,68.0,48.6,67.5,8.0,6.7,13.6,110.6,.502,32.0,71.8,51.4,58.9,7.1,6.6,14.4,108.0,+.015,-3.8,-3.8,-2.8,+8.6,+1.0,+0.1,-0.8,+2.6,1997,Scott Burrell,Scott Burrell1997
On − Off,CHH,12%,+.003,+5.4,+0.4,+3.5,+1.5,+0.1,-0.7,+3.2,-0.5,-.048,-0.4,-5.4,-3.5,-4.8,+1.7,+1.1,+1.8,-8.8,+.051,+5.8,+5.8,+7.0,+6.3,-1.7,-1.9,+1.4,+8.2,1997,Scott Burrell,Scott Burrell1997
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1997,Scott Burrell,Scott Burrell1997
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1997,Scott Burrell,Scott Burrell1997
On Court,GSW,456,.476,34.0,73.4,52.6,56.0,6.2,6.5,16.5,102.5,.510,26.6,66.0,47.4,62.8,11.1,5.8,13.0,109.8,-.034,+7.5,+7.5,+5.2,-6.9,-4.9,+0.7,+3.5,-7.3,1997,Scott Burrell,Scott Burrell1997
Off Court,GSW,3500,.496,32.1,66.5,49.5,61.5,8.2,6.9,16.6,105.3,.519,33.5,67.9,50.5,68.1,10.6,7.6,15.1,111.6,-.024,-1.3,-1.3,-1.0,-6.6,-2.4,-0.7,+1.6,-6.3,1997,Scott Burrell,Scott Burrell1997
On − Off,GSW,12%,-.020,+1.9,+6.9,+3.1,-5.5,-2.0,-0.4,-0.1,-2.8,-.009,-6.9,-1.9,-3.1,-5.3,+0.5,-1.8,-2.1,-1.8,-.010,+8.8,+8.8,+6.2,-0.3,-2.5,+1.4,+1.9,-1.0,1997,Scott Burrell,Scott Burrell1997
On Court,CHH,477,.520,33.6,68.4,52.1,69.0,8.1,6.0,16.8,110.1,.454,31.6,66.4,47.9,54.1,8.8,7.7,16.2,99.2,+.066,+2.0,+2.0,+4.2,+14.9,-0.7,-1.8,+0.6,+10.8,1997,Scott Burrell,Scott Burrell1997
Off Court,CHH,3460,.517,28.2,68.0,48.6,67.5,8.0,6.7,13.6,110.6,.502,32.0,71.8,51.4,58.9,7.1,6.6,14.4,108.0,+.015,-3.8,-3.8,-2.8,+8.6,+1.0,+0.1,-0.8,+2.6,1997,Scott Burrell,Scott Burrell1997
On − Off,CHH,12%,+.003,+5.4,+0.4,+3.5,+1.5,+0.1,-0.7,+3.2,-0.5,-.048,-0.4,-5.4,-3.5,-4.8,+1.7,+1.1,+1.8,-8.8,+.051,+5.8,+5.8,+7.0,+6.3,-1.7,-1.9,+1.4,+8.2,1997,Scott Burrell,Scott Burrell1997
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1997,Scott Burrell,Scott Burrell1997
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1997,Scott Burrell,Scott Burrell1997
On Court,GSW,456,.476,34.0,73.4,52.6,56.0,6.2,6.5,16.5,102.5,.510,26.6,66.0,47.4,62.8,11.1,5.8,13.0,109.8,-.034,+7.5,+7.5,+5.2,-6.9,-4.9,+0.7,+3.5,-7.3,1997,Scott Burrell,Scott Burrell1997
Off Court,GSW,3500,.496,32.1,66.5,49.5,61.5,8.2,6.9,16.6,105.3,.519,33.5,67.9,50.5,68.1,10.6,7.6,15.1,111.6,-.024,-1.3,-1.3,-1.0,-6.6,-2.4,-0.7,+1.6,-6.3,1997,Scott Burrell,Scott Burrell1997
On − Off,GSW,12%,-.020,+1.9,+6.9,+3.1,-5.5,-2.0,-0.4,-0.1,-2.8,-.009,-6.9,-1.9,-3.1,-5.3,+0.5,-1.8,-2.1,-1.8,-.010,+8.8,+8.8,+6.2,-0.3,-2.5,+1.4,+1.9,-1.0,1997,Scott Burrell,Scott Burrell1997
On Court,ATL,379,0.456,31.4,68.7,49.4,49.8,7.7,9.2,17.5,100.1,0.496,31.3,68.6,50.6,58.3,9.1,8.6,16.1,104.0,-0.04,0.1,0.1,-1.3,-8.5,-1.4,0.6,1.4,-3.9,1997,Willie Burton,Willie Burton1997
Off Court,ATL,3557,0.502,31.5,69.2,50.9,55.9,9.8,8.4,14.8,107.9,0.47,30.8,68.5,49.1,59.5,8.3,7.3,16.0,99.8,0.033,0.8,0.8,1.8,-3.6,1.5,1.1,-1.2,8.1,1997,Willie Burton,Willie Burton1997
On − Off,ATL,10%,-0.046,-0.1,-0.5,-1.5,-6.1,-2.1,0.8,2.7,-7.8,0.026,0.5,0.1,1.5,-1.2,0.8,1.3,0.1,4.2,-0.073,-0.7,-0.7,-3.1,-4.9,-2.9,-0.5,2.6,-12.0,1997,Willie Burton,Willie Burton1997
On Court,POR,459,0.455,31.9,69.9,51.8,55.7,8.6,8.7,16.0,100.2,0.414,30.1,68.1,48.2,57.8,7.2,10.0,14.4,95.3,0.042,1.8,1.8,3.5,-2.1,1.4,-1.3,1.6,5.0,1997,Mitchell Butler,Mitchell Butler1997
Off Court,POR,3493,0.509,32.6,72.8,53.2,57.1,8.4,8.4,16.1,107.2,0.479,27.2,67.4,46.8,61.2,8.8,8.2,14.9,102.6,0.03,5.4,5.4,6.4,-4.1,-0.4,0.2,1.3,4.7,1997,Mitchell Butler,Mitchell Butler1997
On − Off,POR,12%,-0.054,-0.7,-2.9,-1.4,-1.4,0.2,0.3,-0.1,-7.0,-0.065,2.9,0.7,1.4,-3.4,-1.6,1.8,-0.5,-7.3,0.012,-3.6,-3.6,-2.9,2.0,1.8,-1.5,0.3,0.3,1997,Mitchell Butler,Mitchell Butler1997
On Court,CHI,1399,0.517,35.6,69.8,53.0,67.1,9.3,6.0,14.5,112.5,0.486,30.2,64.4,47.0,56.3,8.7,6.0,14.7,103.6,0.031,5.3,5.3,6.1,10.8,0.5,0.1,-0.2,8.9,1997,Jason Caffey,Jason Caffey1997
Off Court,CHI,2526,0.508,36.1,69.1,52.8,64.4,9.8,6.5,13.0,112.7,0.463,30.9,63.9,47.2,55.6,8.1,4.7,15.5,99.5,0.045,5.3,5.3,5.6,8.8,1.7,1.9,-2.6,13.2,1997,Jason Caffey,Jason Caffey1997
On − Off,CHI,36%,0.009,-0.5,0.7,0.2,2.7,-0.5,-0.5,1.5,-0.2,0.023,-0.7,0.5,-0.2,0.7,0.6,1.3,-0.8,4.1,-0.014,0.0,0.0,0.5,2.0,-1.2,-1.8,2.4,-4.3,1997,Jason Caffey,Jason Caffey1997
On Court,PHI,1233,0.453,33.4,64.1,48.2,56.0,8.6,6.6,17.2,97.8,0.517,35.9,66.6,51.8,59.2,10.5,9.9,14.9,110.5,-0.064,-2.5,-2.5,-3.5,-3.1,-1.9,-3.3,2.3,-12.7,1997,Michael Cage,Michael Cage1997
Off Court,PHI,2695,0.477,34.4,67.5,50.6,56.6,8.6,7.3,16.4,104.2,0.507,32.5,65.6,49.4,63.8,10.1,8.5,14.2,109.6,-0.029,1.9,1.9,1.2,-7.2,-1.5,-1.3,2.1,-5.4,1997,Michael Cage,Michael Cage1997
On − Off,PHI,31%,-0.024,-1.0,-3.4,-2.4,-0.6,0.0,-0.7,0.8,-6.4,0.01,3.4,1.0,2.4,-4.6,0.4,1.4,0.7,0.9,-0.035,-4.4,-4.4,-4.7,4.1,-0.4,-2.0,0.2,-7.3,1997,Michael Cage,Michael Cage1997
On Court,NJN,201,.438,35.8,64.0,49.1,60.8,11.1,8.7,16.1,98.7,.474,36.0,64.2,50.9,63.2,10.3,10.1,18.1,99.0,-.035,-0.1,-0.1,-1.8,-2.4,+0.8,-1.4,-2.0,-0.3,1997,Adrian Caldwell,Adrian Caldwell1997
Off Court,NJN,3722,.457,36.5,69.3,51.9,57.5,8.6,9.1,14.1,104.3,.504,30.7,63.5,48.1,62.0,8.7,8.9,15.8,107.8,-.047,+5.8,+5.8,+3.8,-4.5,-0.1,+0.2,-1.7,-3.4,1997,Adrian Caldwell,Adrian Caldwell1997
On − Off,NJN,5%,-.019,-0.7,-5.3,-2.8,+3.3,+2.5,-0.4,+2.0,-5.6,-.030,+5.3,+0.7,+2.8,+1.2,+1.6,+1.2,+2.3,-8.8,+.012,-5.9,-5.9,-5.6,+2.1,+0.9,-1.6,-0.3,+3.1,1997,Adrian Caldwell,Adrian Caldwell1997
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1997,Adrian Caldwell,Adrian Caldwell1997
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1997,Adrian Caldwell,Adrian Caldwell1997
On Court,PHI,363,.497,35.6,62.8,49.4,48.5,7.8,5.6,16.3,106.3,.512,37.2,64.4,50.6,61.2,9.9,9.6,13.4,114.2,-.015,-1.6,-1.6,-1.2,-12.7,-2.1,-4.0,+2.8,-7.9,1997,Adrian Caldwell,Adrian Caldwell1997
Off Court,PHI,3564,.467,33.9,66.9,49.9,57.3,8.7,7.2,16.7,101.9,.510,33.1,66.1,50.1,62.5,10.3,8.9,14.5,109.4,-.043,+0.8,+0.8,-0.1,-5.1,-1.6,-1.7,+2.1,-7.6,1997,Adrian Caldwell,Adrian Caldwell1997
On − Off,PHI,9%,+.030,+1.7,-4.1,-0.5,-8.8,-0.9,-1.6,-0.4,+4.4,+.002,+4.1,-1.7,+0.5,-1.3,-0.4,+0.7,-1.1,+4.8,+.028,-2.4,-2.4,-1.1,-7.6,-0.5,-2.3,+0.7,-0.3,1997,Adrian Caldwell,Adrian Caldwell1997
On Court,NJN,201,.438,35.8,64.0,49.1,60.8,11.1,8.7,16.1,98.7,.474,36.0,64.2,50.9,63.2,10.3,10.1,18.1,99.0,-.035,-0.1,-0.1,-1.8,-2.4,+0.8,-1.4,-2.0,-0.3,1997,Adrian Caldwell,Adrian Caldwell1997
Off Court,NJN,3722,.457,36.5,69.3,51.9,57.5,8.6,9.1,14.1,104.3,.504,30.7,63.5,48.1,62.0,8.7,8.9,15.8,107.8,-.047,+5.8,+5.8,+3.8,-4.5,-0.1,+0.2,-1.7,-3.4,1997,Adrian Caldwell,Adrian Caldwell1997
On − Off,NJN,5%,-.019,-0.7,-5.3,-2.8,+3.3,+2.5,-0.4,+2.0,-5.6,-.030,+5.3,+0.7,+2.8,+1.2,+1.6,+1.2,+2.3,-8.8,+.012,-5.9,-5.9,-5.6,+2.1,+0.9,-1.6,-0.3,+3.1,1997,Adrian Caldwell,Adrian Caldwell1997
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1997,Adrian Caldwell,Adrian Caldwell1997
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1997,Adrian Caldwell,Adrian Caldwell1997
On Court,PHI,363,.497,35.6,62.8,49.4,48.5,7.8,5.6,16.3,106.3,.512,37.2,64.4,50.6,61.2,9.9,9.6,13.4,114.2,-.015,-1.6,-1.6,-1.2,-12.7,-2.1,-4.0,+2.8,-7.9,1997,Adrian Caldwell,Adrian Caldwell1997
Off Court,PHI,3564,.467,33.9,66.9,49.9,57.3,8.7,7.2,16.7,101.9,.510,33.1,66.1,50.1,62.5,10.3,8.9,14.5,109.4,-.043,+0.8,+0.8,-0.1,-5.1,-1.6,-1.7,+2.1,-7.6,1997,Adrian Caldwell,Adrian Caldwell1997
On − Off,PHI,9%,+.030,+1.7,-4.1,-0.5,-8.8,-0.9,-1.6,-0.4,+4.4,+.002,+4.1,-1.7,+0.5,-1.3,-0.4,+0.7,-1.1,+4.8,+.028,-2.4,-2.4,-1.1,-7.6,-0.5,-2.3,+0.7,-0.3,1997,Adrian Caldwell,Adrian Caldwell1997
On Court,NJN,201,.438,35.8,64.0,49.1,60.8,11.1,8.7,16.1,98.7,.474,36.0,64.2,50.9,63.2,10.3,10.1,18.1,99.0,-.035,-0.1,-0.1,-1.8,-2.4,+0.8,-1.4,-2.0,-0.3,1997,Adrian Caldwell,Adrian Caldwell1997
Off Court,NJN,3722,.457,36.5,69.3,51.9,57.5,8.6,9.1,14.1,104.3,.504,30.7,63.5,48.1,62.0,8.7,8.9,15.8,107.8,-.047,+5.8,+5.8,+3.8,-4.5,-0.1,+0.2,-1.7,-3.4,1997,Adrian Caldwell,Adrian Caldwell1997
On − Off,NJN,5%,-.019,-0.7,-5.3,-2.8,+3.3,+2.5,-0.4,+2.0,-5.6,-.030,+5.3,+0.7,+2.8,+1.2,+1.6,+1.2,+2.3,-8.8,+.012,-5.9,-5.9,-5.6,+2.1,+0.9,-1.6,-0.3,+3.1,1997,Adrian Caldwell,Adrian Caldwell1997
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1997,Adrian Caldwell,Adrian Caldwell1997
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1997,Adrian Caldwell,Adrian Caldwell1997
On Court,PHI,363,.497,35.6,62.8,49.4,48.5,7.8,5.6,16.3,106.3,.512,37.2,64.4,50.6,61.2,9.9,9.6,13.4,114.2,-.015,-1.6,-1.6,-1.2,-12.7,-2.1,-4.0,+2.8,-7.9,1997,Adrian Caldwell,Adrian Caldwell1997
Off Court,PHI,3564,.467,33.9,66.9,49.9,57.3,8.7,7.2,16.7,101.9,.510,33.1,66.1,50.1,62.5,10.3,8.9,14.5,109.4,-.043,+0.8,+0.8,-0.1,-5.1,-1.6,-1.7,+2.1,-7.6,1997,Adrian Caldwell,Adrian Caldwell1997
On − Off,PHI,9%,+.030,+1.7,-4.1,-0.5,-8.8,-0.9,-1.6,-0.4,+4.4,+.002,+4.1,-1.7,+0.5,-1.3,-0.4,+0.7,-1.1,+4.8,+.028,-2.4,-2.4,-1.1,-7.6,-0.5,-2.3,+0.7,-0.3,1997,Adrian Caldwell,Adrian Caldwell1997
On Court,TOR,1884,0.493,31.9,68.8,50.0,60.9,9.8,12.3,15.9,105.2,0.503,31.2,68.1,50.0,65.8,8.6,8.5,15.8,105.9,-0.01,0.7,0.7,0.0,-5.0,1.3,3.8,0.1,-0.7,1997,Marcus Camby,Marcus Camby1997
Off Court,TOR,2062,0.471,33.4,68.3,50.0,57.5,9.3,8.7,16.2,101.4,0.505,31.7,66.6,50.0,66.5,9.1,9.1,15.7,107.2,-0.034,1.7,1.7,0.1,-9.0,0.1,-0.5,0.5,-5.8,1997,Marcus Camby,Marcus Camby1997
On − Off,TOR,48%,0.022,-1.5,0.5,0.0,3.4,0.5,3.6,-0.3,3.8,-0.002,-0.5,1.5,0.0,-0.7,-0.5,-0.6,0.1,-1.3,0.024,-1.0,-1.0,-0.1,4.0,1.2,4.3,-0.4,5.1,1997,Marcus Camby,Marcus Camby1997
On Court,LAL,2500,0.49,30.6,68.4,49.7,61.8,9.3,11.2,13.9,105.9,0.48,31.6,69.4,50.3,64.5,7.9,7.1,15.3,102.9,0.01,-1.0,-1.0,-0.6,-2.6,1.4,4.1,-1.4,2.9,1997,Elden Campbell,Elden Campbell1997
Off Court,LAL,1460,0.506,33.2,68.6,51.0,59.9,10.3,10.2,15.7,107.1,0.474,31.4,66.8,49.0,64.1,8.3,8.2,16.7,101.4,0.032,1.8,1.8,2.1,-4.2,2.0,2.1,-1.0,5.8,1997,Elden Campbell,Elden Campbell1997
On − Off,LAL,63%,-0.016,-2.6,-0.2,-1.3,1.9,-1.0,1.0,-1.8,-1.2,0.006,0.2,2.6,1.3,0.4,-0.4,-1.1,-1.4,1.5,-0.022,-2.8,-2.8,-2.7,1.6,-0.6,2.0,-0.4,-2.9,1997,Elden Campbell,Elden Campbell1997
On Court,UTA,1450,0.507,29.1,69.4,50.6,66.0,9.5,9.2,15.6,105.9,0.48,30.6,70.9,49.4,59.4,9.0,6.9,15.6,108.6,0.027,-1.4,-1.4,1.2,6.6,0.6,2.3,0.1,-2.7,1997,Antoine Carr,Antoine Carr1997
Off Court,UTA,2490,0.544,30.7,71.5,52.6,72.4,10.3,8.6,14.7,115.0,0.48,28.5,69.3,47.4,58.5,8.3,7.0,16.2,103.1,0.065,2.2,2.2,5.3,13.9,2.0,1.6,-1.5,11.8,1997,Antoine Carr,Antoine Carr1997
On − Off,UTA,37%,-0.037,-1.6,-2.1,-2.0,-6.4,-0.8,0.6,0.9,-9.1,0.0,2.1,1.6,2.0,0.9,0.7,-0.1,-0.6,5.5,-0.038,-3.6,-3.6,-4.1,-7.3,-1.4,0.7,1.6,-14.5,1997,Antoine Carr,Antoine Carr1997
On Court,MIN,827,0.476,30.0,69.2,49.1,60.2,8.2,10.7,14.4,105.1,0.466,30.8,70.0,50.9,60.9,8.6,9.1,16.7,99.8,0.01,-0.8,-0.8,-1.7,-0.8,-0.4,1.6,-2.4,5.4,1997,Chris Carr,Chris Carr1997
Off Court,MIN,3106,0.488,28.6,68.0,48.6,64.8,8.1,10.5,15.0,103.8,0.491,32.0,71.4,51.4,60.5,8.6,8.1,15.0,106.6,-0.004,-3.4,-3.4,-2.8,4.2,-0.5,2.4,0.0,-2.8,1997,Chris Carr,Chris Carr1997
On − Off,MIN,21%,-0.012,1.4,1.2,0.5,-4.6,0.1,0.2,-0.6,1.3,-0.025,-1.2,-1.4,-0.5,0.4,0.0,1.0,1.7,-6.8,0.014,2.6,2.6,1.1,-5.0,0.1,-0.8,-2.4,8.2,1997,Chris Carr,Chris Carr1997
On Court,MIL,19,0.45,6.3,78.9,45.7,84.6,5.4,15.0,21.4,81.0,0.417,21.1,93.8,54.3,72.7,11.9,8.3,8.1,100.0,0.033,-14.8,-14.8,-8.6,11.9,-6.5,6.7,13.3,-19.0,1997,Jimmy Carruth,Jimmy Carruth1997
Off Court,MIL,3900,0.497,29.8,69.9,49.9,54.1,8.5,6.5,15.6,105.1,0.501,30.1,70.2,50.1,60.6,9.3,7.3,14.8,107.1,-0.005,-0.3,-0.3,-0.2,-6.5,-0.7,-0.7,0.8,-2.0,1997,Jimmy Carruth,Jimmy Carruth1997
On − Off,MIL,0%,-0.047,-23.5,9.0,-4.2,30.5,-3.1,8.5,5.8,-24.1,-0.084,-9.0,23.6,4.2,12.1,2.6,1.0,-6.7,-7.1,0.038,-14.5,-14.5,-8.4,18.4,-5.8,7.4,12.5,-17.0,1997,Jimmy Carruth,Jimmy Carruth1997
On Court,PHO,536,.477,26.8,67.3,46.8,64.0,9.1,5.7,15.4,102.4,.498,32.7,73.2,53.2,62.3,8.7,7.3,17.2,104.6,-.021,-6.0,-6.0,-6.3,+1.6,+0.5,-1.6,-1.8,-2.1,1997,Sam Cassell,Sam Cassell1997
Off Court,PHO,3413,.513,27.2,69.7,48.7,66.0,8.4,5.9,13.4,109.1,.508,30.3,72.8,51.3,62.7,8.5,7.0,14.5,107.8,+.005,-3.1,-3.1,-2.7,+3.3,0.0,-1.0,-1.1,+1.2,1997,Sam Cassell,Sam Cassell1997
On − Off,PHO,14%,-.036,-0.4,-2.4,-1.9,-2.0,+0.7,-0.2,+2.0,-6.7,-.010,+2.4,+0.4,+1.9,-0.4,+0.2,+0.3,+2.7,-3.2,-.026,-2.9,-2.9,-3.6,-1.7,+0.5,-0.6,-0.7,-3.3,1997,Sam Cassell,Sam Cassell1997
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1997,Sam Cassell,Sam Cassell1997
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1997,Sam Cassell,Sam Cassell1997
On Court,DAL,394,.482,29.9,69.6,49.6,54.6,8.0,5.4,15.8,101.6,.498,30.4,70.1,50.4,60.2,9.0,9.0,14.8,107.7,-.015,-0.5,-0.5,-0.9,-5.6,-1.0,-3.6,+0.9,-6.2,1997,Sam Cassell,Sam Cassell1997
Off Court,DAL,3541,.468,30.1,67.0,48.2,59.6,8.9,7.1,15.8,99.6,.500,33.0,69.9,51.8,60.4,9.2,8.2,15.8,107.1,-.033,-2.9,-2.9,-3.5,-0.8,-0.3,-1.1,+0.1,-7.5,1997,Sam Cassell,Sam Cassell1997
On − Off,DAL,10%,+.014,-0.2,+2.6,+1.4,-5.0,-0.9,-1.7,+0.0,+2.0,-.002,-2.6,+0.2,-1.4,-0.2,-0.2,+0.8,-1.0,+0.6,+.018,+2.4,+2.4,+2.6,-4.8,-0.7,-2.5,+0.8,+1.3,1997,Sam Cassell,Sam Cassell1997
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1997,Sam Cassell,Sam Cassell1997
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1997,Sam Cassell,Sam Cassell1997
On Court,NJN,775,.484,35.9,66.9,51.3,53.7,8.6,7.4,13.1,109.5,.487,33.1,64.1,48.7,66.8,7.9,7.9,14.8,108.0,-.002,+2.8,+2.8,+2.6,-13.1,+0.8,-0.5,-1.7,+1.6,1997,Sam Cassell,Sam Cassell1997
Off Court,NJN,3148,.449,36.7,69.5,51.9,58.7,8.8,9.5,14.5,102.7,.507,30.5,63.3,48.1,61.0,9.0,9.2,16.2,107.2,-.057,+6.2,+6.2,+3.7,-2.3,-0.3,+0.2,-1.7,-4.4,1997,Sam Cassell,Sam Cassell1997
On − Off,NJN,20%,+.035,-0.8,-2.6,-0.6,-5.0,-0.2,-2.1,-1.4,+6.8,-.020,+2.6,+0.8,+0.6,+5.8,-1.1,-1.3,-1.4,+0.8,+.055,-3.4,-3.4,-1.1,-10.8,+1.1,-0.7,+0.0,+6.0,1997,Sam Cassell,Sam Cassell1997
On Court,PHO,536,.477,26.8,67.3,46.8,64.0,9.1,5.7,15.4,102.4,.498,32.7,73.2,53.2,62.3,8.7,7.3,17.2,104.6,-.021,-6.0,-6.0,-6.3,+1.6,+0.5,-1.6,-1.8,-2.1,1997,Sam Cassell,Sam Cassell1997
Off Court,PHO,3413,.513,27.2,69.7,48.7,66.0,8.4,5.9,13.4,109.1,.508,30.3,72.8,51.3,62.7,8.5,7.0,14.5,107.8,+.005,-3.1,-3.1,-2.7,+3.3,0.0,-1.0,-1.1,+1.2,1997,Sam Cassell,Sam Cassell1997
